0.43598053,0.41047212,0.08296476,0.010754549,0.025370961,0.034457132
0.5072039,0.22397077,0.12983496,0.021280894,0.04835792,0.06935157
0.42461836,0.26692623,0.14484051,0.024578722,0.06030029,0.07873587
0.34126407,0.35760075,0.13205841,0.025658922,0.06635763,0.07706024
0.2932245,0.3187594,0.17792979,0.03047059,0.07314432,0.10647148
0.4381612,0.21787584,0.16888863,0.02786877,0.05930634,0.087899305
0.45563087,0.22434524,0.14776298,0.025623767,0.061267227,0.08536989
0.48414558,0.26034823,0.11722998,0.020226473,0.051858302,0.06619145
0.5280223,0.20651713,0.115180425,0.021910734,0.052965246,0.07540412
0.44562042,0.23996675,0.12552147,0.030503884,0.07131728,0.08707017
0.4871601,0.22169338,0.12557314,0.025464071,0.059440203,0.08066916
0.49290368,0.22104453,0.1256542,0.024559433,0.056553666,0.07928446
0.47323382,0.22307053,0.11786832,0.031157224,0.07138624,0.08328379
0.4752811,0.20729345,0.14308202,0.027574997,0.05680665,0.089961834
0.4502105,0.2309306,0.12914169,0.030208834,0.069911584,0.08959676
0.46920854,0.21800971,0.12241672,0.029993111,0.069926575,0.090445414
0.399622,0.2347261,0.14184149,0.043618478,0.08583727,0.09435469
0.38469422,0.29976547,0.16318133,0.022830142,0.057297938,0.07223085
0.48015195,0.1991081,0.13005063,0.030860258,0.06969657,0.09013253
0.4912998,0.19863844,0.12736501,0.030277066,0.065192096,0.08722767
0.5079193,0.2031258,0.12956592,0.025625559,0.05490654,0.07885686
0.46613213,0.21737152,0.15657741,0.024958042,0.055120707,0.07984017
0.51911825,0.24492098,0.12045327,0.0171107,0.039774954,0.05862179
0.4430903,0.41134015,0.0772491,0.010381708,0.023965871,0.033972837
0.45843667,0.25642106,0.14575535,0.020584915,0.0485323,0.07026975
0.2981242,0.40215132,0.14850871,0.021258663,0.055176757,0.07478034
0.44572213,0.24992846,0.1476726,0.023794435,0.059497654,0.073384725
0.31255507,0.38895094,0.13008066,0.024258258,0.05630327,0.08785178
0.28613466,0.40249044,0.15043436,0.02364318,0.053015158,0.084282205
0.2653668,0.35733736,0.1508981,0.039656643,0.074267626,0.11247344
0.2394247,0.37883937,0.1706859,0.03510702,0.06654159,0.10940142
0.32253614,0.37184832,0.14871126,0.023032332,0.051312096,0.082559824
0.32910517,0.3038732,0.16750519,0.03132499,0.0908407,0.07735072
0.36934024,0.27615798,0.14400747,0.032793593,0.07465124,0.1030495
