0.441117,0.40697786,0.081590444,0.010690916,0.02531208,0.034311745
0.44418302,0.40360215,0.082606345,0.010568489,0.025044458,0.033995613
0.43599784,0.4120978,0.08148939,0.010640437,0.025364634,0.034409877
0.43346527,0.4125257,0.08364701,0.010716987,0.02520914,0.034435906
0.43086833,0.41287178,0.08443177,0.011051518,0.025818542,0.034958076
0.43582365,0.40908867,0.08447793,0.010848781,0.025319686,0.034441352
0.4374985,0.40731108,0.084273644,0.010862028,0.02545513,0.0345996
0.42889056,0.41930178,0.08120152,0.010657239,0.025444012,0.03450486
0.6757951,0.14140269,0.10207196,0.0110382335,0.027676161,0.04201577
0.6739318,0.14425981,0.102517344,0.011038486,0.027334964,0.04091753
0.67117476,0.14550632,0.1025127,0.011265618,0.028027914,0.041512683
0.6778073,0.13998896,0.1026003,0.011194469,0.027068378,0.041340582
0.6778073,0.13998896,0.1026003,0.011194469,0.027068378,0.041340582
0.22703825,0.36020648,0.175459,0.03817196,0.08322918,0.11589512
0.22703825,0.36020648,0.175459,0.03817196,0.08322918,0.11589512
0.22703825,0.36020648,0.175459,0.03817196,0.08322918,0.11589512
0.5593483,0.20398538,0.13168468,0.015597549,0.038847316,0.05053677
0.55659306,0.20313422,0.1331878,0.01605324,0.04001194,0.051019672
0.5652024,0.19955674,0.13024491,0.015622287,0.039357588,0.050016016
0.5275365,0.2556008,0.11621783,0.015261292,0.037284475,0.04809902
0.5275365,0.2556008,0.11621783,0.015261292,0.037284475,0.04809902
0.2202434,0.33917725,0.17705698,0.039611373,0.09653885,0.12737218
0.2202434,0.33917725,0.17705698,0.039611373,0.09653885,0.12737218
0.2202434,0.33917725,0.17705698,0.039611373,0.09653885,0.12737218
0.3713781,0.39893493,0.11248977,0.018414965,0.044704374,0.05407787
0.35659656,0.38758582,0.11898805,0.021309568,0.052461293,0.0630587
0.4162217,0.29788285,0.13289227,0.024235541,0.058757838,0.07000975
0.43440565,0.25658306,0.14079073,0.026623802,0.0648872,0.07670952
0.39485845,0.3562685,0.118226595,0.020842476,0.050176185,0.059627794
0.39485845,0.3562685,0.118226595,0.020842476,0.050176185,0.059627794
0.18089676,0.4036411,0.15742666,0.036501277,0.10484899,0.11668521
0.18089676,0.4036411,0.15742666,0.036501277,0.10484899,0.11668521
0.35194525,0.2687977,0.1871022,0.02750414,0.06645398,0.098196775
0.35492828,0.26577827,0.18942535,0.027036842,0.06564684,0.0971845
0.36796433,0.29320863,0.17596363,0.023050485,0.056447957,0.083364986
0.36519063,0.33767405,0.15570377,0.020098584,0.049301993,0.07203107
0.36519063,0.33767405,0.15570377,0.020098584,0.049301993,0.07203107
0.18019234,0.34898084,0.18651314,0.041992027,0.09933392,0.14298779
0.18019234,0.34898084,0.18651314,0.041992027,0.09933392,0.14298779
0.18019234,0.34898084,0.18651314,0.041992027,0.09933392,0.14298779
0.58826154,0.16628179,0.1361955,0.017250657,0.038939137,0.053071413
0.5798918,0.16848737,0.1366487,0.018280843,0.041196812,0.055494476
0.56310594,0.17354745,0.14365663,0.018843845,0.04218447,0.058661703
0.54987615,0.17989838,0.13690273,0.022359239,0.04617802,0.06478551
0.54987615,0.17989838,0.13690273,0.022359239,0.04617802,0.06478551
0.2247593,0.29163107,0.2202676,0.041285448,0.086591415,0.13546528
0.2247593,0.29163107,0.2202676,0.041285448,0.086591415,0.13546528
0.2247593,0.29163107,0.2202676,0.041285448,0.086591415,0.13546528
0.5975395,0.16281022,0.12718244,0.016791428,0.040956832,0.054719605
0.58059406,0.17075475,0.13363533,0.01703806,0.04150731,0.056470487
0.58667403,0.16791695,0.13200726,0.016746381,0.04093773,0.055717614
0.5823625,0.16456264,0.13227592,0.018512664,0.043243654,0.059042644
0.5823625,0.16456264,0.13227592,0.018512664,0.043243654,0.059042644
0.23850487,0.32138488,0.17490903,0.03912964,0.09341621,0.13265538
0.23850487,0.32138488,0.17490903,0.03912964,0.09341621,0.13265538
0.23850487,0.32138488,0.17490903,0.03912964,0.09341621,0.13265538
0.6400786,0.19321835,0.09142272,0.01045251,0.028016249,0.036811598
0.64468867,0.17956227,0.09623692,0.011038155,0.02942095,0.039053064
0.6431568,0.19277251,0.09033175,0.010279444,0.027287874,0.036171544
0.613403,0.23720463,0.08186908,0.009437576,0.024903443,0.033182185
0.613403,0.23720463,0.08186908,0.009437576,0.024903443,0.033182185
0.23947807,0.34760782,0.16537008,0.037055504,0.09344482,0.117043674
0.23947807,0.34760782,0.16537008,0.037055504,0.09344482,0.117043674
0.23947807,0.34760782,0.16537008,0.037055504,0.09344482,0.117043674
0.6906949,0.1368503,0.09361721,0.011061636,0.027877651,0.03989827
0.70389533,0.1316444,0.09001014,0.010310107,0.02630491,0.03783505
0.70727783,0.13118646,0.08837479,0.010014423,0.025753124,0.037393324
0.7004829,0.12607394,0.0921464,0.011626755,0.028550128,0.041119814
0.7004829,0.12607394,0.0921464,0.011626755,0.028550128,0.041119814
0.24044816,0.33343598,0.15504949,0.040215395,0.09556202,0.13528891
0.24044816,0.33343598,0.15504949,0.040215395,0.09556202,0.13528891
0.24044816,0.33343598,0.15504949,0.040215395,0.09556202,0.13528891
0.6605449,0.15811716,0.096106686,0.0121251205,0.030893883,0.042212214
0.66591305,0.15442038,0.09546932,0.011873713,0.030359073,0.04196441
0.6531382,0.15802471,0.09966729,0.01275677,0.03213182,0.044281207
0.6531382,0.15802471,0.09966729,0.01275677,0.03213182,0.044281207
0.23305729,0.32278675,0.15331528,0.04862968,0.1112554,0.13095556
0.23305729,0.32278675,0.15331528,0.04862968,0.1112554,0.13095556
0.23305729,0.32278675,0.15331528,0.04862968,0.1112554,0.13095556
0.23305729,0.32278675,0.15331528,0.04862968,0.1112554,0.13095556
0.61919004,0.16714856,0.11520868,0.0139649715,0.034330856,0.050156914
0.62072456,0.16834395,0.11378301,0.013860941,0.03393708,0.04935038
0.62696487,0.16480413,0.11219904,0.013492368,0.033368636,0.049170922
0.63823,0.153075,0.11040941,0.01415055,0.034158457,0.049976613
0.63823,0.153075,0.11040941,0.01415055,0.034158457,0.049976613
0.2513136,0.3223668,0.14752518,0.044697728,0.10185605,0.13224061
0.2513136,0.3223668,0.14752518,0.044697728,0.10185605,0.13224061
0.2513136,0.3223668,0.14752518,0.044697728,0.10185605,0.13224061
0.64267975,0.16660519,0.1035531,0.012263009,0.030496147,0.04440277
0.6238621,0.17038773,0.11086909,0.013634125,0.033285327,0.047961645
0.6426938,0.15815297,0.10672393,0.013068312,0.03212252,0.047238413
0.6360463,0.155385,0.10922283,0.014771763,0.034653794,0.049920287
0.6360463,0.155385,0.10922283,0.014771763,0.034653794,0.049920287
0.25396702,0.32081345,0.15521398,0.042655494,0.09573924,0.13161077
0.25396702,0.32081345,0.15521398,0.042655494,0.09573924,0.13161077
0.25396702,0.32081345,0.15521398,0.042655494,0.09573924,0.13161077
0.694871,0.13717447,0.08874645,0.011222191,0.028206265,0.03977959
0.6853629,0.14261043,0.09111392,0.011529526,0.028672094,0.04071114
0.70241493,0.13319387,0.086790614,0.011084984,0.027482172,0.03903336
0.70241493,0.13319387,0.086790614,0.011084984,0.027482172,0.03903336
0.25020176,0.3095979,0.14737625,0.051084023,0.1148118,0.12692823
0.25020176,0.3095979,0.14737625,0.051084023,0.1148118,0.12692823
0.25020176,0.3095979,0.14737625,0.051084023,0.1148118,0.12692823
0.25020176,0.3095979,0.14737625,0.051084023,0.1148118,0.12692823
0.6302401,0.15092833,0.11663938,0.015450427,0.034792658,0.051949166
0.61917204,0.15096307,0.12031797,0.01679919,0.037212666,0.055535045
0.614048,0.15640827,0.12097866,0.016629128,0.036539223,0.055396736
0.5902397,0.16962777,0.11841783,0.020112472,0.04075361,0.06084859
0.5902397,0.16962777,0.11841783,0.020112472,0.04075361,0.06084859
0.25276962,0.2869308,0.18329482,0.0438321,0.088133805,0.14503886
0.25276962,0.2869308,0.18329482,0.0438321,0.088133805,0.14503886
0.25276962,0.2869308,0.18329482,0.0438321,0.088133805,0.14503886
0.66738796,0.14374614,0.10003118,0.012258636,0.031421907,0.045154184
0.65491354,0.14830706,0.103121586,0.0131258555,0.033203173,0.047328874
0.6719707,0.14581145,0.09703464,0.012009273,0.029916264,0.043257624
0.6719707,0.14581145,0.09703464,0.012009273,0.029916264,0.043257624
0.23386027,0.3159422,0.15897788,0.048066907,0.10870876,0.13444395
0.23386027,0.3159422,0.15897788,0.048066907,0.10870876,0.13444395
0.23386027,0.3159422,0.15897788,0.048066907,0.10870876,0.13444395
0.23386027,0.3159422,0.15897788,0.048066907,0.10870876,0.13444395
0.706394,0.13348702,0.083780244,0.010478369,0.026873738,0.03898658
0.6881494,0.1361799,0.09126522,0.011772336,0.02986697,0.042766172
0.70758426,0.12649356,0.086956955,0.011022578,0.027810069,0.040132627
0.70758426,0.12649356,0.086956955,0.011022578,0.027810069,0.040132627
0.23598903,0.30535588,0.15759361,0.048912253,0.11176294,0.14038631
0.23598903,0.30535588,0.15759361,0.048912253,0.11176294,0.14038631
0.23598903,0.30535588,0.15759361,0.048912253,0.11176294,0.14038631
0.23598903,0.30535588,0.15759361,0.048912253,0.11176294,0.14038631
0.6740335,0.13167587,0.09943484,0.014484853,0.032796126,0.04757482
0.66215545,0.13834184,0.102310695,0.014981648,0.03348561,0.04872474
0.6648756,0.13396196,0.10269453,0.015071174,0.033901088,0.04949564
0.23918225,0.29476583,0.16605838,0.060882032,0.117303066,0.12180846
0.23918225,0.29476583,0.16605838,0.060882032,0.117303066,0.12180846
0.23918225,0.29476583,0.16605838,0.060882032,0.117303066,0.12180846
0.23918225,0.29476583,0.16605838,0.060882032,0.117303066,0.12180846
0.23918225,0.29476583,0.16605838,0.060882032,0.117303066,0.12180846
0.4857586,0.2817444,0.13850398,0.013235059,0.0345282,0.046229765
0.47660157,0.26798365,0.14505644,0.016505329,0.040267676,0.05358533
0.5136718,0.21814537,0.14524496,0.018613517,0.04513595,0.059188407
0.4809863,0.28869918,0.13389598,0.014152122,0.03553294,0.04673345
